time,open,high,low,close,volume
2026-06-16 08:00:00+00:00,66334.1796875,66398.3203125,66301.6875,66313.2734375,0
2026-06-16 08:05:00+00:00,66313.2734375,66354.390625,66309.296875,66354.390625,0
2026-06-16 08:10:00+00:00,66354.390625,66452.7421875,66354.390625,66428.1875,0
2026-06-16 08:15:00+00:00,66436.3984375,66521.359375,66428.203125,66433.3203125,44544000
2026-06-16 08:20:00+00:00,66444.59375,66448.6015625,66333.8984375,66448.6015625,0
2026-06-16 08:25:00+00:00,66447.1484375,66518.0,66445.0,66495.0,0
2026-06-16 08:30:00+00:00,66508.859375,66579.890625,66506.1015625,66579.890625,13021184
2026-06-16 08:35:00+00:00,66577.046875,66604.9921875,66475.9921875,66490.1796875,171515904
2026-06-16 08:40:00+00:00,66493.796875,66575.796875,66493.796875,66571.6875,0
2026-06-16 08:45:00+00:00,66571.9921875,66606.2109375,66532.9765625,66596.71875,40134656
2026-06-16 08:50:00+00:00,66596.71875,66922.0625,66596.71875,66922.0625,101031936
2026-06-16 08:55:00+00:00,66910.0,66936.6015625,66839.109375,66848.8984375,24844288
2026-06-16 09:00:00+00:00,66868.9609375,66870.0,66752.1015625,66781.5625,107067392
2026-06-16 09:05:00+00:00,66778.53125,66813.6015625,66715.21875,66729.0390625,100630528
2026-06-16 09:10:00+00:00,66719.296875,66730.65625,66685.5625,66718.6484375,0
2026-06-16 09:15:00+00:00,66717.6875,66717.6875,66574.0,66574.0,180260864
2026-06-16 09:20:00+00:00,66571.9921875,66616.7890625,66514.328125,66616.7890625,0
2026-06-16 09:25:00+00:00,66604.5,66622.9921875,66555.2890625,66572.5703125,188743680
2026-06-16 09:30:00+00:00,66567.6015625,66682.921875,66565.3671875,66664.90625,0
2026-06-16 09:35:00+00:00,66664.90625,66670.09375,66538.90625,66581.9765625,106139648
2026-06-16 09:40:00+00:00,66596.2890625,66653.6875,66596.2890625,66652.0078125,0
2026-06-16 09:45:00+00:00,66672.4921875,66679.140625,66467.25,66467.25,0
2026-06-16 09:50:00+00:00,66470.96875,66535.0,66425.109375,66520.0078125,211427328
2026-06-16 09:55:00+00:00,66518.2578125,66538.8984375,66452.796875,66461.6484375,21518336
2026-06-16 10:00:00+00:00,66470.3828125,66491.953125,66453.7421875,66468.3515625,0
2026-06-16 10:05:00+00:00,66472.171875,66547.4375,66472.15625,66536.15625,0
2026-06-16 10:10:00+00:00,66536.1484375,66536.15625,66474.5,66500.15625,36470784
2026-06-16 10:15:00+00:00,66496.78125,66575.7890625,66496.78125,66549.2734375,352256
2026-06-16 10:20:00+00:00,66554.46875,66723.390625,66554.46875,66658.2109375,0
2026-06-16 10:25:00+00:00,66650.90625,66650.90625,66588.1015625,66625.0625,108359680
2026-06-16 10:30:00+00:00,66625.0703125,66625.0703125,66530.703125,66618.0,44615680
2026-06-16 10:35:00+00:00,66608.9375,66614.0390625,66559.390625,66567.5078125,24942592
2026-06-16 10:40:00+00:00,66559.6328125,66575.140625,66526.609375,66567.5078125,123435008
2026-06-16 10:45:00+00:00,66567.5078125,66583.1015625,66491.4296875,66530.3515625,0
2026-06-16 10:50:00+00:00,66538.890625,66575.703125,66499.9375,66522.421875,131567616
2026-06-16 10:55:00+00:00,66530.0,66530.0078125,66438.0,66456.8984375,0
2026-06-16 11:00:00+00:00,66456.921875,66594.0703125,66456.921875,66522.5,0
2026-06-16 11:05:00+00:00,66523.0234375,66530.0234375,66421.75,66444.109375,0
2026-06-16 11:10:00+00:00,66444.1171875,66478.640625,66407.9375,66464.25,0
2026-06-16 11:15:00+00:00,66468.09375,66522.390625,66454.7734375,66522.390625,0
2026-06-16 11:20:00+00:00,66517.53125,66537.75,66393.84375,66407.6875,0
2026-06-16 11:25:00+00:00,66409.1875,66448.2421875,66350.296875,66428.71875,0
2026-06-16 11:30:00+00:00,66428.71875,66434.8125,66352.0,66355.203125,0
2026-06-16 11:35:00+00:00,66349.90625,66363.1875,66316.75,66332.796875,0
2026-06-16 11:40:00+00:00,66335.578125,66365.296875,66333.8984375,66361.4921875,0
2026-06-16 11:45:00+00:00,66350.3125,66387.1875,66329.8125,66376.34375,12378112
2026-06-16 11:50:00+00:00,66356.421875,66419.171875,66328.90625,66354.3984375,0
2026-06-16 11:55:00+00:00,66358.1484375,66440.4921875,66348.9375,66440.4921875,0
2026-06-16 12:00:00+00:00,66438.203125,66443.140625,66359.921875,66359.921875,0
2026-06-16 12:05:00+00:00,66357.25,66473.296875,66351.78125,66442.0078125,219987968
2026-06-16 12:10:00+00:00,66456.890625,66522.390625,66444.6015625,66497.8984375,0
2026-06-16 12:15:00+00:00,66514.0234375,66622.0,66514.0234375,66622.0,0
2026-06-16 12:20:00+00:00,66608.7421875,66625.25,66501.53125,66501.53125,284594176
2026-06-16 12:25:00+00:00,66506.59375,66559.3515625,66503.9765625,66532.8203125,143030272
2026-06-16 12:30:00+00:00,66527.1875,66752.078125,66511.890625,66720.3125,0
2026-06-16 12:35:00+00:00,66707.0234375,66708.0703125,66547.0,66575.2421875,0
2026-06-16 12:40:00+00:00,66575.40625,66575.40625,66391.328125,66444.1171875,0
2026-06-16 12:45:00+00:00,66434.0,66450.0390625,66328.921875,66371.96875,143716352
2026-06-16 12:50:00+00:00,66378.9765625,66401.15625,66313.1796875,66374.09375,0
